"user_id";"sex_type";"occupation";"education";"marriage";"person_type"
56669;1;2;4;3;3
56670;1;2;3;3;1
56671;1;4;3;3;4
56672;1;2;2;1;2
56673;1;2;3;1;4
56674;1;2;4;3;4
56675;1;2;4;1;3
56676;1;2;3;2;1
56677;1;2;3;1;4
56678;2;3;3;2;1
56679;1;2;3;3;2
56680;1;3;4;1;3
56681;2;4;4;2;2
56682;1;2;4;1;3
56683;2;4;4;3;1
56684;2;4;4;4;1
56685;1;2;4;3;4
56686;1;3;3;3;2
56687;2;2;3;1;1
56688;1;2;4;1;4
56689;1;2;3;2;4
56690;1;2;3;1;4
56691;1;3;3;3;2
56692;1;2;3;1;1
56693;1;2;2;3;1
56694;1;2;3;3;1
56695;1;3;3;3;4
56696;1;2;2;2;1
56697;1;2;4;3;1
56698;1;2;4;1;3
56699;1;2;3;1;3
56700;1;3;4;2;4
56701;1;2;2;1;4
56702;1;2;4;1;2
56703;1;2;1;1;4
56704;1;2;4;1;2
56705;1;2;4;1;4
56706;1;2;3;1;4
56707;1;3;3;4;1
56708;1;3;2;1;2
56709;1;2;2;1;4
56710;1;2;3;3;4
56711;1;4;4;1;1
56712;0;2;3;2;2
56713;1;2;3;1;1
56714;1;2;3;1;4
56715;1;2;4;3;1
56716;2;2;3;2;2
56717;1;2;4;1;4
56718;1;2;4;1;4
56719;1;2;2;3;1
56720;1;2;3;3;1
56721;1;2;3;1;1
56722;1;2;3;2;1
56723;1;4;4;2;2
56724;1;4;3;3;1
56725;1;3;2;3;2
56726;1;2;2;1;3
56727;2;2;3;1;2
56728;1;2;3;2;1
56729;1;2;4;3;2
56730;1;2;4;1;2
56731;1;2;2;1;1
56732;1;2;4;1;4
56733;2;2;4;3;4
56734;1;2;2;1;4
56735;1;2;4;2;1
56736;1;2;4;3;1
56737;1;2;3;3;2
56738;1;4;4;1;1
56739;1;4;4;3;2
56740;2;2;3;3;1
56741;2;2;3;1;1
56742;1;2;3;3;1
56743;1;2;3;1;3
56744;2;2;4;3;2
56745;1;4;4;4;4
56746;1;4;3;3;1
56747;1;3;3;3;2
56748;1;2;4;3;2
56749;1;4;3;3;4
56750;1;2;4;3;4
56751;1;2;3;1;3
56752;1;2;4;3;1
56753;1;2;3;3;2
56754;1;4;4;3;1
56755;1;2;2;1;1
56756;2;2;3;3;1
56757;1;2;4;3;2
56758;1;2;4;3;1
56759;1;2;3;3;3
56760;1;2;3;1;4
56761;1;2;3;1;2
56762;1;2;3;3;1
56763;1;2;4;1;2
56764;0;4;4;1;3
56765;1;2;3;1;2
56766;1;4;3;1;4
56767;1;2;3;1;1
56768;1;2;3;1;2
56769;1;2;4;3;2
56770;0;3;3;3;4
56771;1;2;4;2;4
56772;1;2;4;1;4
56773;1;2;4;1;4
56774;1;1;3;1;3
56775;1;2;4;3;2
56776;1;2;3;2;2
56777;2;2;3;1;4
56778;1;2;4;1;2
56779;1;4;4;3;4
56780;1;2;3;1;1
56781;1;2;3;1;1
56782;1;2;4;1;1
56783;1;2;4;3;1
56784;2;4;3;3;3
56785;1;2;4;3;4
56786;2;2;3;3;1
56787;2;4;3;3;2
56788;1;2;4;1;4
56789;1;2;4;1;4
56790;2;2;3;3;2
56791;1;2;4;1;2
56792;1;2;4;3;4
56793;1;0;0;0;0
56794;1;2;4;1;4
56795;2;2;4;3;3
56796;1;2;3;1;2
56797;1;4;4;3;4
56798;1;2;4;2;2
56799;1;3;4;3;1
56800;1;2;1;3;1
56801;1;4;4;3;1
56802;1;2;2;1;2
56803;1;3;4;2;4
56804;1;2;4;1;1
56805;1;4;3;3;1
56806;2;2;4;4;1
56807;1;2;3;3;2
56808;0;2;4;3;2
56809;1;2;3;3;1
56810;2;2;3;3;1
56811;1;2;2;3;1
56812;1;4;3;1;4
56813;2;2;2;3;1
56814;1;2;4;1;2
56815;2;2;4;1;4
56816;1;2;3;1;2
56817;1;4;2;1;1
56818;1;2;2;1;2
56819;1;2;4;3;4
56820;1;2;3;1;4
56821;2;2;3;3;2
56822;1;2;3;1;3
56823;2;4;4;1;1
56824;1;2;3;1;1
56825;2;2;4;2;1
56826;1;2;4;3;2
56827;1;2;3;1;1
56828;1;2;4;1;4
56829;1;4;4;3;4
56830;2;3;3;3;2
56831;1;2;4;1;1
56832;1;3;3;2;3
56833;1;2;3;1;2
56834;1;2;3;3;1
56835;1;2;3;1;1
56836;2;2;3;3;4
56837;1;2;3;3;1
56838;1;2;3;3;1
56839;1;4;4;1;4
56840;1;2;3;1;2
56841;0;2;4;1;2
56842;1;4;2;3;3
56843;1;2;3;1;4
56844;1;2;3;1;1
56845;2;2;3;1;3
56846;2;2;3;3;2
56847;2;2;4;2;1
56848;1;2;3;3;1
56849;2;2;4;3;1
56850;1;3;3;3;1
56851;1;2;4;3;2
56852;0;4;4;3;2
56853;2;2;3;1;1
56854;1;2;2;1;4
56855;1;2;2;1;3
56856;1;4;3;2;1
56857;1;2;2;3;3
56858;1;4;2;2;4
56859;2;4;3;3;1
56860;1;2;4;2;4
56861;2;2;4;1;4
56862;1;2;3;1;4
56863;1;2;3;1;2
56864;1;2;3;3;2
56865;1;2;3;1;3
56866;1;2;2;1;4
56867;1;2;3;1;1
56868;1;2;4;1;4
56869;1;3;4;2;2
56870;2;2;3;3;2
56871;1;2;4;1;2
56872;2;2;3;2;3
56873;2;2;3;2;4
56874;1;4;4;1;4
56875;2;4;2;1;1
56876;2;2;2;2;1
56877;2;2;3;3;2
56878;1;2;3;2;3
56879;1;2;4;3;1
56880;1;2;3;1;2
56881;2;2;2;3;2
56882;1;3;3;3;4
56883;1;2;4;1;2
56884;1;2;4;3;2
56885;1;4;2;3;1
56886;1;4;3;3;1
56887;1;2;3;3;1
56888;2;2;4;1;2
56889;2;3;3;3;1
56890;1;2;3;3;2
56891;1;4;3;1;4
56892;1;2;3;1;1
56893;1;4;4;1;2
56894;1;2;3;1;4
56895;1;2;2;2;1
56896;1;4;3;3;3
56897;1;4;3;3;4
56898;1;2;3;1;4
56899;1;2;4;3;2
56900;1;2;3;1;4
56901;1;2;3;3;2
56902;1;2;4;1;4
56903;1;3;4;3;4
56904;1;2;3;3;1
56905;1;2;4;1;2
56906;1;2;4;1;4
56907;1;2;3;1;2
56908;1;3;3;1;2
56909;1;0;0;0;0
56910;1;3;3;1;4
56911;1;2;3;3;2
56912;2;4;3;1;1
56913;1;2;4;3;1
56914;1;2;3;2;4
56915;1;2;2;1;1
56916;1;2;3;1;4
56917;1;2;4;1;3
56918;1;2;4;3;2
56919;1;4;3;1;3
56920;2;2;3;1;1
56921;1;2;3;3;4
56922;1;2;3;3;2
56923;2;4;3;1;1
56924;1;2;4;1;2
56925;2;4;2;1;1
56926;2;0;0;0;0
56927;1;2;3;1;1
56928;2;4;3;3;1
56929;1;3;4;3;2
56930;1;2;4;2;4
56931;1;2;4;1;2
56932;1;2;3;1;3
56933;1;2;3;4;2
56934;1;2;4;1;2
56935;2;2;3;3;1
56936;1;2;4;3;1
56937;1;4;2;1;1
56938;1;2;3;1;2
56939;1;2;3;1;3
56940;1;3;4;1;1
56941;1;2;2;4;1
56942;1;4;4;3;1
56943;2;2;3;1;1
56944;1;2;3;3;1
56945;1;2;2;3;1
56946;1;2;3;3;2
56947;1;2;4;3;2
56948;1;2;4;1;4
56949;1;2;3;1;1
56950;2;2;3;1;1
56951;1;2;4;3;2
56952;1;4;4;1;4
56953;1;3;3;3;2
56954;1;3;4;1;2
56955;1;3;3;1;1
56956;1;3;2;3;4
56957;1;2;4;1;2
56958;1;4;3;1;1
56959;1;2;4;2;1
56960;1;4;3;3;2
56961;1;2;3;1;4
56962;1;2;3;3;1
56963;1;3;3;3;2
56964;1;2;3;1;2
56965;1;3;2;1;4
56966;1;2;4;3;4
56967;2;4;4;3;4
56968;1;2;4;1;4
56969;2;2;3;1;1
56970;2;2;4;1;2
56971;1;2;4;3;1
56972;0;2;3;1;1
56973;1;2;3;4;1
56974;2;2;3;1;1
56975;2;2;4;3;2
56976;2;2;4;3;1
56977;1;2;3;3;1
56978;1;2;2;1;3
56979;1;2;4;3;2
56980;1;2;2;1;3
56981;1;4;2;1;4
56982;1;3;4;3;2
56983;1;4;3;3;2
56984;1;2;3;1;3
56985;1;2;3;3;1
56986;1;2;4;1;4
56987;1;2;3;1;4
56988;1;2;3;3;1
56989;1;4;4;3;4
56990;1;2;4;1;4
56991;1;2;4;3;2
56992;1;4;2;2;2
56993;2;3;3;3;2
56994;1;4;3;4;2
56995;1;2;4;1;4
56996;1;2;4;1;4
56997;1;4;4;3;2
56998;2;2;3;1;1
56999;1;2;4;1;2
57000;1;2;4;3;4
57001;1;3;2;4;1
57002;1;2;4;1;4
57003;0;0;0;0;0
57004;1;3;3;1;2
57005;1;2;3;3;1
57006;1;2;3;3;4
57007;1;4;4;3;1
57008;0;0;0;0;0
57009;2;2;4;1;3
57010;1;2;2;1;1
57011;1;2;3;1;3
57012;1;2;3;1;2
57013;1;2;3;1;4
57014;1;2;3;1;2
57015;1;2;4;1;2
57016;1;2;3;1;1
57017;2;2;4;3;1
57018;1;2;3;1;2
57019;1;2;4;1;2
57020;2;2;4;1;2
57021;1;2;3;1;4
57022;1;2;4;3;2
57023;2;2;2;1;4
57024;1;4;3;1;1
57025;1;4;3;3;1
57026;2;4;4;2;3
57027;1;2;4;1;4
57028;1;2;3;1;1
57029;2;4;3;3;2
57030;2;2;4;1;3
57031;1;2;4;1;1
57032;1;2;3;1;1
57033;1;2;4;1;2
57034;1;2;2;1;1
57035;1;2;4;1;4
57036;1;2;3;1;3
57037;2;2;3;1;3
57038;1;2;3;1;2
57039;1;2;3;1;2
57040;1;2;4;1;4
57041;2;4;2;3;2
57042;1;2;4;1;4
57043;1;2;2;1;2
57044;1;2;3;1;3
57045;1;2;3;3;3
57046;1;4;4;1;4
57047;1;2;4;1;1
57048;1;2;3;1;4
57049;1;2;3;1;1
57050;2;2;3;3;1
57051;1;3;3;1;3
57052;1;2;2;2;2
57053;2;3;4;3;2
57054;1;2;4;3;4
57055;1;3;3;3;1
57056;1;2;4;3;4
57057;1;4;4;3;1
57058;2;2;4;1;4
57059;1;3;3;3;3
57060;1;2;3;2;1
57061;1;2;3;1;4
57062;1;2;3;1;4
57063;1;2;3;1;2
57064;1;4;4;1;2
57065;1;2;2;1;1
57066;2;2;4;3;1
57067;1;2;4;1;1
57068;2;4;4;3;1
57069;1;2;4;1;2
57070;1;3;2;1;3
57071;1;2;3;3;4
57072;1;2;4;1;2
57073;0;2;3;1;2
57074;1;2;4;1;2
57075;2;2;2;2;1
57076;1;2;4;1;4
57077;2;2;4;4;2
57078;1;2;3;3;1
57079;0;2;3;3;2
57080;1;2;3;1;4
57081;1;2;4;1;2
57082;2;2;3;3;1
57083;1;2;3;1;2
57084;1;4;4;1;1
57085;0;2;3;1;2
57086;1;2;2;1;2
57087;1;4;3;1;1
57088;1;2;4;3;1
57089;2;2;3;3;1
57090;2;2;3;3;1
57091;1;2;4;3;2
57092;2;4;4;1;3
57093;1;4;4;1;3
57094;1;2;2;3;1
57095;1;2;4;1;2
57096;1;3;2;3;2
57097;1;1;2;1;1
57098;1;2;3;3;1
57099;2;2;3;1;4
57100;1;4;3;1;1
57101;2;2;3;1;1
57102;1;2;4;1;2
57103;1;2;3;1;2
57104;1;2;3;3;2
57105;1;2;4;1;1
57106;1;3;4;3;1
57107;1;2;4;1;1
57108;1;2;1;3;4
57109;1;2;4;3;3
57110;1;4;4;1;1
57111;2;2;3;1;1
57112;1;2;3;3;4
57113;1;2;3;3;1
57114;1;2;4;1;1
57115;1;2;4;3;2
57116;1;3;4;2;3
57117;1;2;3;3;3
57118;2;2;4;1;1
57119;1;2;4;1;4
57120;1;2;4;4;4
57121;1;2;4;2;2
57122;1;2;2;3;3
57123;1;2;3;1;3
57124;2;2;2;4;3
57125;1;3;3;1;4
57126;2;2;4;1;1
57127;1;4;3;2;3
57128;2;2;1;1;3
57129;1;2;4;3;2
57130;2;4;3;1;4
57131;1;2;3;3;1
57132;1;4;4;3;4
57133;1;2;3;1;3
57134;1;2;4;1;4
57135;1;2;4;1;4
57136;1;2;3;3;1
57137;1;2;2;1;3
57138;1;2;4;3;2
57139;2;2;4;1;4
57140;1;3;4;3;1
57141;1;2;3;2;1
57142;1;2;2;1;2
57143;1;3;3;3;2
57144;1;4;3;2;2
57145;2;2;3;1;2
57146;2;2;4;1;3
57147;2;4;3;1;2
57148;2;2;4;3;1
57149;1;2;3;3;1
57150;2;4;4;3;2
57151;1;4;4;1;4
57152;1;3;4;3;2
57153;1;2;4;3;2
57154;1;2;4;2;2
57155;1;4;4;1;2
57156;1;2;3;3;1
57157;2;2;3;1;2
57158;1;2;3;3;4
57159;1;4;4;1;4
57160;1;2;3;1;4
57161;1;4;3;1;4
57162;2;2;3;3;4
57163;1;2;3;1;2
57164;1;2;3;3;1
57165;1;4;2;3;2
57166;1;2;4;3;4
57167;1;2;3;2;1
57168;1;2;4;1;2
57169;1;2;4;1;4
57170;1;2;2;3;1
57171;0;2;3;3;4
57172;1;2;3;1;4
57173;1;2;2;3;1
57174;1;2;3;3;2
57175;2;2;4;4;3
57176;2;2;2;1;1
57177;2;2;3;3;4
57178;1;2;3;1;3
57179;0;2;3;1;2
57180;1;2;3;1;3
57181;1;2;2;1;3
57182;1;3;4;1;2
57183;1;2;3;1;2
57184;1;2;4;1;4
57185;2;2;2;2;2
57186;1;2;4;1;4
57187;2;3;4;3;2
57188;1;2;3;1;1
57189;1;2;4;3;2
57190;1;3;3;3;1
57191;1;2;3;1;4
57192;1;2;3;1;2
57193;1;2;4;3;2
57194;1;3;2;1;1
57195;1;2;4;2;2
57196;2;2;3;4;1
57197;2;2;4;3;2
57198;1;2;2;1;3
57199;1;2;3;3;3
57200;1;4;4;1;4
57201;1;3;3;1;1
57202;1;2;3;3;2
57203;2;4;2;3;2
57204;1;3;4;1;2
57205;1;2;3;1;1
57206;1;2;3;1;3
57207;2;2;3;3;1
57208;1;2;4;1;2
57209;1;2;3;3;1
57210;1;2;4;1;3
57211;1;2;3;1;2
57212;1;4;3;1;3
57213;1;2;4;1;2
57214;1;2;3;3;1
57215;1;2;2;1;3
57216;1;2;3;3;1
57217;2;2;2;3;1
57218;2;3;3;1;4
57219;2;3;4;4;1
57220;1;2;4;3;1
57221;1;4;4;3;1
57222;1;2;2;1;1
57223;1;2;4;1;2
57224;1;2;3;1;2
57225;1;2;4;2;1
57226;1;2;3;3;1
57227;1;2;4;3;1
57228;1;2;3;3;3
57229;1;2;2;2;1
57230;1;2;2;2;1
57231;1;2;3;2;4
57232;1;2;4;1;4
57233;1;4;3;3;3
57234;1;2;3;1;3
57235;1;2;4;1;1
57236;1;2;3;1;4
57237;1;2;4;3;2
57238;1;4;3;3;2
57239;2;2;4;3;1
57240;1;2;3;3;4
57241;2;4;2;2;3
57242;1;2;2;3;3
57243;1;2;2;3;3
57244;1;4;4;3;4
57245;2;2;3;3;4
57246;1;2;2;2;3
57247;2;2;4;1;1
57248;1;2;3;3;1
57249;1;2;4;1;1
57250;2;2;3;2;4
57251;2;2;2;4;1
57252;1;2;4;3;4
57253;2;2;4;1;4
57254;1;2;3;1;4
57255;1;2;3;3;1
57256;1;2;2;2;1
57257;2;2;3;2;3
57258;1;2;3;2;2
57259;2;4;2;3;1
57260;1;2;4;1;4
57261;1;2;3;1;3
57262;2;2;4;3;4
57263;1;2;3;1;1
57264;0;3;2;3;3
57265;1;2;3;2;2
57266;1;2;3;1;4
57267;2;2;2;3;1
57268;1;2;4;3;4
57269;1;2;4;3;1
57270;1;2;3;3;1
57271;1;4;4;1;2
57272;1;2;2;1;2
57273;1;2;4;1;1
57274;1;2;3;1;1
57275;1;2;4;3;1
57276;1;2;3;1;2
57277;1;3;2;3;4
57278;2;4;4;1;2
57279;1;2;3;2;4
57280;2;4;3;1;1
57281;1;3;4;3;2
57282;1;2;3;1;3
57283;1;4;3;3;1
57284;1;3;3;3;1
57285;1;2;3;3;1
57286;1;4;3;3;4
57287;1;2;3;1;4
57288;0;2;4;2;3
57289;1;4;3;2;2
57290;1;4;3;1;2
57291;1;2;3;1;1
57292;2;2;4;1;4
57293;2;2;2;3;1
57294;1;3;4;3;4
57295;1;2;3;1;3
57296;1;2;3;1;1
57297;1;2;4;1;1
57298;1;2;3;1;2
57299;1;3;4;3;2
57300;1;2;3;1;2
57301;1;2;2;1;4
57302;1;2;4;3;3
57303;1;3;2;3;2
57304;1;2;4;1;2
57305;1;2;4;1;4
57306;1;2;4;3;1
57307;1;2;3;1;3
57308;2;2;3;1;2
57309;2;2;4;1;4
57310;1;2;2;1;1
57311;2;4;3;3;2
57312;2;2;3;1;1
57313;1;4;2;2;1
57314;2;4;4;1;4
57315;1;2;3;1;1
57316;1;4;4;3;1
57317;1;2;3;3;1
57318;1;2;3;1;1
57319;1;3;3;3;2
57320;1;2;2;3;3
57321;1;2;2;1;4
57322;1;2;2;3;1
57323;2;2;3;1;1
57324;2;2;4;1;4
57325;1;2;4;3;1
57326;1;2;4;3;4
57327;1;4;4;3;3
57328;2;2;4;1;2
57329;1;2;4;1;1
57330;1;4;3;3;2
57331;2;2;4;1;4
57332;1;2;3;1;2
57333;1;4;4;3;2
57334;1;3;4;3;1
57335;0;2;4;1;2
57336;1;2;3;3;4
57337;2;2;2;1;3
57338;1;2;4;3;2
57339;1;2;3;3;1
57340;1;2;2;3;1
57341;2;2;3;2;1
57342;2;4;2;1;4
57343;1;2;4;5;4
57344;1;2;4;3;1
57345;1;2;3;1;1
57346;1;2;2;1;1
57347;1;2;4;3;1
57348;1;2;4;3;1
57349;1;2;3;1;4
57350;1;2;3;1;4
57351;1;3;3;2;3
57352;1;2;4;3;4
57353;1;2;3;3;2
57354;2;4;4;3;1
57355;1;3;2;3;1
57356;1;2;2;1;4
57357;1;2;3;1;2
57358;1;2;3;2;4
57359;1;4;4;3;2
57360;1;4;3;3;2
57361;1;2;3;3;4
57362;1;2;3;3;4
57363;1;4;4;1;1
57364;1;2;3;1;3
57365;1;2;2;3;1
57366;1;4;4;1;1
57367;1;2;4;4;2
57368;1;3;3;2;1
57369;1;3;4;3;1
57370;1;2;4;1;2
57371;1;4;4;1;2
57372;1;3;3;1;4
57373;1;2;4;3;1
57374;1;2;3;1;2
57375;1;2;3;2;1
57376;1;2;2;1;1
57377;1;2;2;2;3
57378;2;2;4;1;3
57379;1;2;3;1;2
57380;1;2;3;3;2
57381;1;2;4;3;4
57382;1;2;4;1;2
57383;1;2;3;3;3
57384;2;2;3;1;1
57385;2;2;3;3;1
57386;1;3;3;3;2
57387;1;2;4;1;1
57388;1;4;4;3;2
57389;1;4;4;1;4
57390;1;2;4;3;2
57391;1;2;4;3;2
57392;2;4;4;1;3
57393;2;3;4;3;2
57394;1;4;3;3;2
57395;1;2;3;3;2
57396;1;2;2;1;1
57397;0;4;3;1;1
57398;0;2;3;3;4
57399;2;2;3;1;3
57400;1;2;4;1;4
57401;0;2;3;2;1
57402;1;2;3;1;2
57403;1;2;2;1;1
57404;1;2;4;1;4
57405;1;2;3;2;4
57406;1;4;3;3;2
57407;1;2;4;1;4
57408;1;2;3;3;2
57409;1;4;3;3;1
57410;1;2;3;1;1
57411;0;2;4;2;4
57412;1;2;3;2;4
57413;1;2;4;1;2
57414;1;2;4;1;3
57415;1;2;4;1;1
57416;1;2;3;3;1
57417;1;2;4;3;2
57418;1;4;4;3;3
57419;1;2;2;4;2
57420;1;2;4;3;4
57421;1;2;4;1;4
57422;1;2;3;1;2
57423;2;2;3;1;2
57424;1;2;4;3;3
57425;2;4;3;1;2
57426;1;4;4;3;3
57427;1;2;3;2;1
57428;1;2;4;1;2
57429;1;2;2;3;1
57430;1;2;3;1;2
57431;2;2;4;1;3
57432;1;4;4;3;2
57433;1;4;4;3;2
57434;1;2;4;3;1
57435;2;2;3;1;1
57436;2;2;3;3;1
57437;1;2;3;1;4
57438;1;4;4;1;1
57439;0;4;2;4;1
57440;1;2;2;1;1
57441;1;2;3;3;2
57442;1;4;2;1;2
57443;2;2;3;1;1
57444;1;2;3;1;2
57445;2;2;4;3;2
57446;1;2;4;1;3
57447;1;4;3;1;1
57448;1;2;4;1;4
57449;1;2;4;3;4
57450;2;2;2;1;1
57451;1;2;4;1;4
57452;1;2;3;3;2
57453;1;2;4;2;2
57454;1;2;4;1;4
57455;1;2;4;1;3
57456;1;4;3;3;4
57457;1;4;3;3;3
57458;1;2;4;3;1
57459;1;2;3;1;3
57460;1;2;3;3;2
57461;1;2;3;3;1
57462;1;2;4;1;3
57463;1;3;3;3;2
57464;1;2;4;1;4
57465;1;2;4;3;2
57466;0;2;3;2;1
57467;1;4;4;1;1
57468;1;2;2;1;2
57469;2;2;4;2;2
57470;1;2;4;3;2
57471;1;2;4;1;4
57472;1;2;3;1;1
57473;1;2;2;3;1
57474;1;3;4;3;2
57475;2;2;4;1;1
57476;1;2;4;2;2
57477;1;2;2;3;1
57478;1;4;3;1;4
57479;1;3;4;3;1
57480;1;2;4;3;1
57481;1;2;3;4;1
57482;1;2;4;2;1
57483;1;2;3;3;1
57484;1;2;3;1;3
57485;1;4;4;3;1
57486;1;2;3;1;4
57487;2;2;2;1;1
57488;1;4;3;1;2
57489;1;4;2;1;3
57490;1;2;2;1;4
57491;1;2;3;1;4
57492;0;2;3;2;3
57493;2;3;3;3;1
57494;1;2;4;1;2
57495;1;2;3;3;1
57496;1;2;3;3;2
57497;1;2;4;1;3
57498;1;3;3;1;2
57499;1;2;2;1;1
57500;1;4;3;3;2
57501;1;2;4;3;4
57502;1;4;3;1;2
57503;1;2;3;1;4
57504;1;2;4;1;2
57505;2;2;2;1;2
57506;1;2;3;1;2
57507;1;2;4;1;4
57508;1;3;3;3;2
57509;2;2;4;1;4
57510;1;2;4;1;1
57511;1;4;4;3;2
57512;2;2;3;1;2
57513;1;2;3;1;4
57514;1;2;4;1;4
57515;1;2;4;1;4
57516;1;2;4;1;1
57517;1;2;3;1;4
57518;2;2;2;1;4
57519;1;3;3;1;2
57520;1;2;4;1;3
57521;1;2;4;1;2
57522;1;2;4;3;2
57523;1;2;4;1;4
57524;1;2;4;3;4
57525;1;2;3;2;1
57526;1;2;3;1;3
57527;2;4;3;3;1
57528;1;4;3;2;3
57529;1;2;4;2;1
57530;1;3;3;1;2
57531;1;2;4;2;3
57532;2;2;2;1;4
57533;1;2;3;1;3
57534;2;4;3;1;1
57535;1;2;4;3;4
57536;2;3;2;3;1
57537;1;2;4;1;2
57538;2;2;3;3;3
57539;1;2;4;1;2
57540;1;2;4;1;2
57541;1;2;4;1;1
57542;1;2;2;1;3
57543;1;2;3;2;4
57544;1;2;3;1;2
57545;1;2;2;2;3
57546;1;2;3;1;1
57547;1;2;4;3;1
57548;2;4;4;3;1
57549;1;2;4;3;2
57550;1;2;3;3;3
57551;1;2;3;3;1
57552;1;2;3;2;2
57553;1;4;3;1;1
57554;1;4;4;1;4
57555;1;4;3;1;2
57556;1;2;3;1;3
57557;2;2;3;1;1
57558;1;2;4;1;4
57559;2;2;3;1;4
57560;2;2;4;1;4
57561;1;2;2;3;1
57562;1;2;3;3;1
57563;1;2;4;1;3
57564;1;4;4;1;4
57565;2;2;4;3;1
57566;2;4;4;1;3
57567;1;2;3;1;1
57568;1;2;4;1;4
57569;1;2;3;3;1
57570;2;4;4;1;4
57571;1;2;4;1;2
57572;1;2;3;1;1
57573;1;2;3;1;2
57574;1;2;3;2;3
57575;1;2;4;1;1
57576;2;4;4;1;1
57577;2;4;4;3;2
57578;2;2;4;3;4
57579;2;2;3;1;1
57580;1;2;3;1;2
57581;1;2;3;1;2
57582;2;2;3;3;1
57583;1;2;4;1;2
57584;1;2;3;1;1
57585;1;4;4;1;2
57586;1;2;3;2;2
57587;1;2;3;1;1
57588;1;4;4;1;4
57589;2;3;3;3;2
57590;1;2;3;1;4
57591;1;2;3;3;2
57592;1;2;4;1;2
57593;2;2;3;2;1
57594;1;4;3;2;4
57595;1;4;3;3;1
57596;1;4;3;1;4
57597;1;2;2;3;1
57598;1;3;4;1;2
57599;1;4;4;3;4
57600;1;3;4;2;1
57601;1;2;3;2;1
57602;2;2;4;1;2
57603;1;2;4;1;4
57604;2;2;3;1;2
57605;1;4;3;3;2
57606;1;2;3;3;4
57607;0;2;3;3;4
57608;1;2;3;1;2
57609;1;4;2;4;4
57610;2;2;3;1;1
57611;1;2;3;3;1
57612;1;2;2;1;1
57613;2;4;4;1;2
57614;1;2;4;1;3
57615;1;3;3;3;1
57616;2;4;4;1;2
57617;2;3;4;3;2
57618;1;2;3;1;4
57619;1;2;3;3;1
57620;1;2;4;1;1
57621;1;2;3;3;4
57622;1;2;3;1;1
57623;1;4;3;2;2
57624;1;2;2;2;4
57625;1;2;4;3;1
57626;1;4;4;1;2
57627;2;2;3;1;4
57628;1;4;3;1;2
57629;1;4;4;1;1
57630;1;4;3;1;1
57631;1;2;3;1;1
57632;1;4;3;3;2
57633;2;2;4;1;2
57634;1;4;3;1;1
57635;1;2;3;1;2
57636;1;2;3;1;3
57637;1;2;3;1;3
57638;1;2;3;3;1
57639;1;2;4;4;4
57640;1;2;4;2;2
57641;1;4;4;1;2
57642;1;4;4;1;3
57643;0;4;3;1;1
57644;1;2;4;3;1
57645;2;2;2;2;1
57646;1;3;2;1;3
57647;1;4;4;3;2
57648;1;4;4;1;2
57649;1;2;2;2;4
57650;1;2;4;1;2
57651;1;4;3;3;1
57652;1;3;4;4;1
57653;1;4;4;3;2
57654;1;4;4;1;2
57655;1;4;4;1;4
57656;1;2;3;1;3
57657;1;2;2;4;4
57658;1;2;4;1;2
57659;1;2;4;1;2
57660;2;2;3;3;1
57661;1;2;4;3;2
57662;1;4;3;1;1
57663;2;2;3;2;2
57664;1;4;4;1;1
57665;1;2;3;2;1
57666;2;4;2;2;1
57667;1;2;4;1;3
57668;2;2;3;3;1
57669;1;2;4;1;4
57670;1;4;4;1;2
57671;1;2;4;1;2
57672;1;2;4;1;4
57673;1;4;3;3;1
57674;1;2;2;1;3
57675;2;2;2;1;3
57676;2;2;3;1;2
57677;1;2;4;2;2
57678;0;2;4;1;4
57679;1;2;3;1;1
57680;1;2;3;1;4
57681;2;2;3;1;3
57682;1;2;2;1;1
57683;1;2;3;1;4
57684;1;2;3;3;2
57685;1;2;3;1;3
57686;1;2;4;1;1
57687;2;2;3;1;2
57688;1;4;3;1;2
57689;1;2;4;1;1
57690;1;2;2;1;2
57691;2;4;3;1;3
57692;1;2;3;3;4
57693;1;2;3;1;4
57694;1;2;4;1;2
57695;1;2;3;3;3
57696;1;2;3;3;2
57697;1;2;3;3;2
57698;1;4;4;1;3
57699;1;4;4;1;4
57700;2;2;4;1;4
57701;1;4;4;1;3
57702;0;0;0;0;0
57703;1;2;4;1;4
57704;1;2;4;3;3
57705;1;4;4;3;4
57706;1;2;4;3;2
57707;2;3;4;3;1
57708;1;2;3;2;1
57709;1;2;4;1;4
57710;1;4;3;1;1
57711;1;4;4;1;4
57712;2;2;3;1;2
57713;1;2;3;2;4
57714;1;2;3;1;4
57715;2;4;4;3;2
57716;1;2;3;1;2
57717;1;2;4;3;2
57718;1;2;3;1;1
57719;1;2;3;1;1
57720;2;3;2;3;2
57721;1;2;2;3;4
57722;2;2;4;1;4
57723;1;2;3;1;4
57724;2;2;2;2;1
57725;2;2;4;3;2
57726;0;2;4;4;1
57727;1;2;4;1;4
57728;1;2;2;1;4
57729;2;2;4;3;1
57730;2;2;4;3;1
57731;1;4;4;3;2
57732;0;2;4;1;4
57733;1;2;4;1;2
57734;1;2;4;1;2
57735;1;2;2;3;1
57736;1;2;3;1;4
57737;1;4;3;2;1
57738;1;3;4;2;3
57739;1;2;4;3;3
57740;1;2;4;1;2
57741;1;2;3;1;3
57742;1;3;4;3;2
