"user_id";"sex_type";"occupation";"education";"marriage";"person_typpe";"sex_occupation";"sex_education";"sex_marriage";"sex_persontype";"occupation_education";"occupation_marriage";"occupation_persontype";"education_marriage";"education_persontype";"marriage_persontype";"credit_card_numbers";"mean_credit_limit";"max_credit_limit";"min_credit_limit";"s_1_times";"s_1_times_prob";"s_0_times";"s_0_times_prob";"mean_cycle_interest";"max_cycle_interest";"min_cycle_interest";"mean_zuidihuankuan";"min_zuidihuankuan";"max_zuidihuankuan";"mean_moneyreturn_rate";"mean_lastmoneyreturn";"min_lastmoneyreturn";"max_lastmoneyreturn";"mean_lastmoneyuse";"min_lastmoneyuse";"max_lastmoneyuse";"mean_consume_numbers";"max_consume_numbers";"min_consume_numbers";"mean_yue";"max_yue";"min_yue";"mean_jine";"max_jine";"min_jine";"bias_jine_yue";"mean_available";"max_available";"min_available";"mean_adjust";"max_adjust";"min_adjust";"consumed_money";"consumed_rate";"lable"
628;1;2;3;2;4;2.1;3.1;2.1;4.1;6.1;4.1;8.1;6.1;12.1;8.1;14;15.1788;21.9454;0.0;0;0.0;116;1.0;2.03338;17.1207;0.0;14.1735;0.0;20.6863;0.834971;10.5063;0.0;22.0971;12.5828;-17.5026;22.1355;0;2;0;15.654;22.1011;-17.5026;8.18091;22.1011;0.0;866.877;1.44239;21.6829;0.0;-0.172123;0.0;-19.9663;968.951;0.533604;1
630;0;3;4;3;4;0.1;0.1;0.1;0.1;12.1;9.1;12.1;12.1;16.1;12.1;2;20.0489;20.4413;19.4604;0;0.0;5;1.0;9.78601;16.3483;0.0;17.2252;16.4169;17.5538;0.892133;10.9822;0.0;18.6983;12.3101;0.0;20.5495;1;3;0;19.9428;20.5495;18.7161;10.7435;19.0986;0.0;45.9963;0.0;0.0;0.0;0.0;0.0;0.0;53.7175;0.538717;1
634;1;2;3;1;2;2.1;3.1;1.1;2.1;6.1;2.1;4.1;3.1;6.1;2.1;1;0.0;0.0;0.0;0;0.0;9;1.0;15.4708;15.868;14.4194;17.6406;16.9322;17.855;0.908842;15.9801;0.0;19.2781;17.5829;0.0;19.9795;4;13;2;19.8029;19.98;19.0745;18.2813;19.5378;17.6786;13.6943;0.0;0.0;0.0;0.0;0.0;0.0;164.532;0.923163;1
671;1;4;3;1;1;4.1;3.1;1.1;1.1;12.1;4.1;4.1;3.1;3.1;1.1;3;14.1842;21.3576;0.0;0;0.0;3;1.0;0.0;0.0;0.0;18.8155;17.8844;20.2823;-1.01704;5.2318;0.0;15.6954;-5.14415;-15.4325;0.0;3;6;0;20.0852;21.1622;19.0438;0.0;0.0;0.0;60.2556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
674;0;3;2;3;2;0.1;0.1;0.1;0.1;6.1;9.1;6.1;6.1;4.1;6.1;2;10.3322;20.6644;0.0;0;0.0;24;1.0;8.36442;17.2995;0.0;18.7226;18.3598;20.0461;0.915952;19.0446;18.3618;20.694;20.7921;19.871;21.1534;2;4;1;20.8334;21.1534;20.6624;18.2737;20.8007;0.0;61.4324;0.0;0.0;0.0;0.0;0.0;0.0;438.569;0.877136;1
678;0;2;4;1;4;0.1;0.1;0.1;0.1;8.1;2.1;8.1;4.1;16.1;4.1;1;0.0;0.0;0.0;0;0.0;19;1.0;0.0;0.0;0.0;19.3775;19.0553;19.5261;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;19.3775;19.5261;19.0553;0.0;0.0;0.0;368.172;17.3716;19.5261;0.0;0.0;0.0;0.0;0.0;0.0;1
680;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;1;17.6687;17.6687;17.6687;0;0.0;2;1.0;0.0;0.0;0.0;14.9292;14.6242;15.2342;1.62208;14.2231;10.9094;17.5368;8.7684;0.0;17.5368;2;2;2;17.5784;17.6201;17.5368;17.5791;17.6201;17.5381;-0.00132179;0.0;0.0;0.0;0.0;0.0;0.0;35.1582;1.00004;1
692;1;2;4;3;1;2.1;4.1;3.1;1.1;8.1;6.1;2.1;12.1;4.1;3.1;7;16.3897;21.2522;0.0;0;0.0;20;1.0;5.67883;17.5003;0.0;18.4035;16.3917;21.1845;0.439518;7.98506;0.0;20.7477;18.1678;0.0;21.1;1;2;0;20.0015;21.1845;16.3917;16.2165;21.051;0.0;75.7;0.0;0.0;0.0;0.0;0.0;0.0;324.329;0.810764;1
694;1;2;3;3;3;2.1;3.1;3.1;3.1;6.1;6.1;6.1;9.1;9.1;9.1;8;17.6533;21.5399;0.0;0;0.0;267;1.0;5.69963;17.6831;0.0;18.4239;0.0;21.2349;0.850033;15.9457;-21.0615;21.8354;18.7589;0.0;21.8011;1;6;0;20.598;21.8001;0.0;17.4254;21.6907;0.0;847.076;1.09733;21.4471;0.0;-0.0795838;0.0;-21.2489;4673.83;0.84984;1
705;1;2;3;2;2;2.1;3.1;2.1;2.1;6.1;4.1;4.1;6.1;6.1;4.1;1;20.0873;20.1536;19.9713;0;0.0;11;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.591847;5.1128;0.0;20.25;-8.63872;-11.7762;20.2499;0;0;0;-11.5316;-10.6101;-12.672;1.5333;16.8663;0.0;-143.714;0.0;0.0;0.0;1.5333;16.8663;0.0;0.0;0.0;1
707;1;3;3;1;2;3.1;3.1;1.1;2.1;9.1;3.1;6.1;3.1;6.1;2.1;1;19.055;19.055;19.055;0;0.0;6;1.0;0.0;0.0;0.0;17.2467;16.764;18.0364;0.613873;11.8717;0.0;18.4571;19.339;19.0675;19.4875;0;0;0;19.1598;19.4875;18.9243;15.2907;15.8094;14.8489;23.2143;3.24792;19.4875;0.0;0.0;0.0;0.0;91.7444;0.798064;1
723;0;4;3;1;3;0.1;0.1;0.1;0.1;12.1;4.1;12.1;3.1;9.1;3.1;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;18.3484;18.3484;18.3484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;19.2716;19.2716;19.2716;0.0;0.0;0.0;19.2716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
745;1;2;2;2;3;2.1;2.1;2.1;3.1;4.1;4.1;6.1;4.1;6.1;6.1;1;18.6484;20.6644;0.0;0;0.0;41;1.0;0.0;0.0;0.0;20.33;18.5012;20.8544;0.241751;5.00429;0.0;20.0846;20.7002;20.5976;20.8403;1;4;0;20.7035;20.8544;20.5976;16.892;19.9392;16.3333;156.27;8.07106;20.7534;0.0;0.0;0.0;0.0;692.572;0.815902;1
750;1;2;4;2;4;2.1;4.1;2.1;4.1;8.1;4.1;8.1;8.1;16.1;8.1;4;19.766;20.6644;19.055;0;0.0;21;1.0;0.0;0.0;0.0;17.7355;16.6553;19.7128;1.01324;16.9118;0.0;20.8041;16.6908;0.0;20.494;1;2;0;19.6306;20.5827;18.9579;15.2198;20.9481;0.0;92.627;1.98427;20.0058;0.0;0.0;0.0;0.0;319.616;0.77531;1
751;1;2;4;3;2;2.1;4.1;3.1;2.1;8.1;6.1;4.1;12.1;8.1;6.1;4;20.4916;20.7597;19.7481;0;0.0;28;1.0;1.75097;16.3608;0.0;15.6987;-17.576;19.0556;0.944725;10.3107;0.0;20.855;10.9139;0.0;20.7763;2;6;0;20.1545;20.8064;17.3309;9.64754;20.8599;0.0;294.195;0.0;0.0;0.0;0.0;0.0;0.0;270.131;0.478679;1
752;1;2;3;3;2;2.1;3.1;3.1;2.1;6.1;6.1;4.1;9.1;6.1;6.1;3;18.2634;21.5399;0.0;0;0.0;73;1.0;0.177509;12.9582;0.0;18.6229;0.0;21.7798;0.530792;7.9018;0.0;21.9337;14.8868;0.0;21.7798;1;4;0;20.0041;21.7798;0.0;2.78181;20.3099;0.0;1257.23;2.0226;21.1502;0.0;0.0;0.0;0.0;203.072;0.139062;1
762;1;2;3;3;2;2.1;3.1;3.1;2.1;6.1;6.1;4.1;9.1;6.1;6.1;3;15.0471;21.5807;0.0;0;0.0;18;1.0;1.89528;17.1318;0.0;15.0334;0.0;21.7157;0.47277;5.98466;0.0;21.7441;12.6587;0.0;21.7209;0;2;0;12.6132;21.7209;-20.8578;13.6098;21.0526;0.0;-17.9376;0.0;0.0;0.0;1.02766;18.4978;0.0;226.478;0.997533;1
772;1;2;4;3;4;2.1;4.1;3.1;4.1;8.1;6.1;8.1;12.1;16.1;12.1;3;12.0726;21.3576;0.0;0;0.0;45;1.0;0.694113;15.9737;0.0;17.3729;0.0;19.3992;1.09323;10.4358;0.0;20.5035;9.54586;-18.8873;20.7039;1;14;0;17.7176;20.9762;-18.8873;11.6742;20.2039;0.0;271.952;6.49207;19.9872;0.0;0.885526;20.132;0.0;485.492;0.608926;1
781;0;2;4;3;2;0.1;0.1;0.1;0.1;8.1;6.1;4.1;12.1;8.1;6.1;2;19.4604;19.4604;19.4604;0;0.0;14;1.0;7.70446;15.4369;0.0;18.3865;17.2288;19.6584;0.0662121;1.29562;0.0;18.1387;19.5677;19.4661;19.6469;2;4;0;19.5943;19.6614;19.4888;6.5047;17.0525;0.0;183.254;0.0;0.0;0.0;0.0;0.0;0.0;91.0658;0.331969;1
799;1;2;4;3;4;2.1;4.1;3.1;4.1;8.1;6.1;8.1;12.1;16.1;12.1;1;19.055;19.055;19.055;0;0.0;3;1.0;0.0;0.0;0.0;15.8357;15.6232;16.1793;1.01584;18.7801;18.5273;19.0594;18.4872;17.9258;19.054;1;2;0;18.1383;18.4819;17.9258;18.4284;18.79;18.0038;-0.870306;0.0;0.0;0.0;0.0;0.0;0.0;55.2853;1.01599;1
812;1;2;3;1;4;2.1;3.1;1.1;4.1;6.1;2.1;8.1;3.1;12.1;4.1;4;13.2136;21.1344;0.0;0;0.0;57;1.0;0.277931;15.8421;0.0;18.4217;17.367;20.1428;0.921527;5.23056;0.0;20.1519;5.67597;0.0;20.8721;1;6;0;20.7238;22.0534;19.8087;4.15496;20.7177;0.0;944.422;2.52955;21.0818;0.0;0.0;0.0;0.0;236.833;0.200493;1
818;1;3;3;1;1;3.1;3.1;1.1;1.1;9.1;3.1;3.1;3.1;3.1;1.1;1;20.6644;20.6644;20.6644;0;0.0;4;1.0;0.0;0.0;0.0;19.3589;18.2787;20.1315;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3;4;1;20.2628;20.6856;19.7583;0.0;0.0;0.0;81.0512;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
819;2;2;4;3;1;4.1;8.1;6.1;2.1;8.1;6.1;2.1;12.1;4.1;3.1;1;0.0;0.0;0.0;0;0.0;1;1.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.17059;17.1764;17.1764;17.1764;-14.6734;-14.6734;-14.6734;0;0;0;-13.1804;-13.1804;-13.1804;17.2379;17.2379;17.2379;-30.4183;0.0;0.0;0.0;0.0;0.0;0.0;17.2379;-1.30784;1
835;1;4;4;1;2;4.1;4.1;1.1;2.1;16.1;4.1;8.1;4.1;8.1;2.1;1;19.055;19.055;19.055;0;0.0;2;1.0;0.0;0.0;0.0;16.7155;16.6787;16.7523;1.88198;17.9305;16.7524;19.1086;9.52743;0.0;19.0549;1;1;0;19.0181;19.0549;18.9813;19.0946;19.1502;19.039;-0.153008;0.0;0.0;0.0;0.0;0.0;0.0;38.1891;1.00402;1
844;1;2;2;1;1;2.1;2.1;1.1;1.1;4.1;2.1;2.1;2.1;2.1;1.1;2;4.43576;21.0699;0.0;0;0.0;19;1.0;0.0;0.0;0.0;18.8461;17.8014;20.89;0.859791;3.81666;0.0;18.1387;4.43905;0.0;21.0869;1;6;0;20.7587;21.7707;19.9844;3.81512;18.1557;0.0;321.929;0.0;0.0;0.0;0.0;0.0;0.0;72.4873;0.183784;1
852;0;4;4;2;2;0.1;0.1;0.1;0.1;16.1;8.1;8.1;8.1;8.1;4.1;2;19.4604;19.4604;19.4604;0;0.0;21;0.0;0.0;0.0;0.0;16.969;15.9314;18.0059;0.0;0.881849;0.0;18.5188;0.0;0.0;0.0;3;7;0;19.1983;19.4403;18.7526;0.926712;19.461;0.0;383.702;0.0;0.0;0.0;0.0;0.0;0.0;19.461;0.0482707;1
853;1;2;3;1;2;2.1;3.1;1.1;2.1;6.1;2.1;4.1;3.1;6.1;2.1;1;21.3576;21.3576;21.3576;0;0.0;12;1.0;16.8737;17.2798;14.2495;18.3443;18.2625;18.4783;0.877773;17.1076;0.0;20.3633;19.4898;0.0;21.3725;2;3;1;21.2677;21.3725;20.6063;18.6806;20.8159;16.7168;31.0447;0.0;0.0;0.0;0.0;0.0;0.0;224.168;0.878357;1
858;1;4;3;3;2;4.1;3.1;3.1;2.1;12.1;12.1;8.1;9.1;6.1;6.1;2;20.6135;21.0699;20.1536;1;0.0333333;29;0.966667;0.0;0.0;0.0;17.1465;0.0;19.6083;1.1112;11.8207;0.0;20.8467;10.6378;-19.4199;20.7371;2;5;0;18.6753;21.0623;0.0;4.04586;20.2557;0.0;438.883;2.10451;21.0698;0.0;0.0;0.0;0.0;121.376;0.216643;1
893;1;2;2;3;1;2.1;2.1;3.1;1.1;4.1;6.1;2.1;6.1;2.1;3.1;10;19.6543;23.2446;-19.5865;0;0.0;274;1.0;0.350706;17.6199;0.0;18.5338;-19.7199;21.8864;0.983818;19.8066;0.0;22.9468;20.1323;-20.2564;23.0565;1;13;0;20.0229;23.0028;-19.8805;20.1591;23.0052;0.0;-37.3185;3.18274;22.2535;-19.8805;-0.383141;0.0;-22.3043;5628.57;1.02594;1
896;1;2;4;1;2;2.1;4.1;1.1;2.1;8.1;2.1;4.1;4.1;8.1;2.1;1;19.8248;20.2336;19.7481;0;0.0;19;1.0;0.0;0.0;0.0;16.8292;0.0;20.3214;0.541602;8.24896;0.0;20.2336;15.2307;-15.9314;20.332;0;0;0;16.3002;20.332;-15.9314;17.0923;20.2521;0.0;-15.0504;7.75662;20.2687;-15.9314;0.0;0.0;0.0;324.754;1.0486;1
902;1;4;3;1;2;4.1;3.1;1.1;2.1;12.1;4.1;8.1;3.1;6.1;2.1;1;0.0;0.0;0.0;0;0.0;2;1.0;0.0;0.0;0.0;14.1815;11.8988;16.4642;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;14.7205;17.5423;11.8988;0.0;0.0;0.0;29.441;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
922;2;2;3;2;1;4.1;6.1;4.1;2.1;6.1;4.1;2.1;6.1;3.1;2.1;2;19.4047;19.6146;19.055;0;0.0;8;1.0;0.0;0.0;0.0;16.5617;16.0273;16.8169;0.971336;16.2478;9.1516;18.5809;16.7273;0.0;19.6277;2;4;0;19.2913;19.6281;18.7847;17.2239;19.054;14.8344;16.539;0.0;0.0;0.0;0.0;0.0;0.0;137.791;0.892834;1
924;1;2;4;3;3;2.1;4.1;3.1;3.1;8.1;6.1;6.1;12.1;12.1;9.1;1;22.0507;22.0507;22.0507;0;0.0;10;1.0;0.0;0.0;0.0;18.3976;17.5961;19.1236;0.800453;12.0192;0.0;20.6644;15.0155;0.0;21.8731;1;2;0;21.2558;21.5349;20.5915;8.57195;17.419;0.0;126.838;0.0;0.0;0.0;0.0;0.0;0.0;85.7195;0.403276;1
932;1;2;3;2;3;2.1;3.1;2.1;3.1;6.1;4.1;6.1;6.1;9.1;6.1;1;19.055;19.055;19.055;0;0.0;6;1.0;0.0;0.0;0.0;16.6189;16.3956;16.7314;1.31096;16.4025;16.0592;16.7524;12.5118;0.0;18.9173;0;0;0;18.804;18.9173;18.618;17.618;18.6926;16.3261;7.11567;0.0;0.0;0.0;0.0;0.0;0.0;105.708;0.936931;1
943;1;2;3;1;1;2.1;3.1;1.1;1.1;6.1;2.1;2.1;3.1;3.1;1.1;3;19.7738;20.7597;19.055;0;0.0;20;1.0;1.47271;14.7271;0.0;17.1324;15.9539;18.5642;1.04959;20.2986;18.8626;21.1706;19.3397;15.4157;20.7708;0;1;0;19.727;20.7708;18.9496;20.3123;21.1706;18.8408;-11.7064;0.0;0.0;0.0;0.0;0.0;0.0;406.246;1.02967;1
983;1;4;3;1;2;4.1;3.1;1.1;2.1;12.1;4.1;8.1;3.1;6.1;2.1;2;18.6247;20.6644;0.0;0;0.0;27;1.0;0.0;0.0;0.0;16.6862;0.0;20.2339;0.698726;11.4164;0.0;20.8299;16.3389;-9.73934;20.8237;2;2;1;18.9276;20.8237;0.0;16.3818;20.7837;0.0;68.7369;0.0;0.0;0.0;0.0;0.0;0.0;442.309;0.865497;1
985;1;2;3;3;4;2.1;3.1;3.1;4.1;6.1;6.1;8.1;9.1;12.1;12.1;3;18.7885;20.3767;0.0;0;0.0;54;1.0;0.0;0.0;0.0;15.4087;-15.1534;17.3998;0.932146;16.5642;0.0;20.3875;17.77;-15.5982;20.3955;1;4;0;17.7391;20.3955;-15.5982;16.8914;20.3901;12.5359;45.7711;4.72025;19.4782;-15.5982;0.0;0.0;0.0;912.138;0.952218;1
1000;1;4;4;3;3;4.1;4.1;3.1;3.1;16.1;12.1;12.1;12.1;12.1;9.1;1;21.2522;21.2522;21.2522;0;0.0;4;1.0;0.0;0.0;0.0;18.3301;18.2563;18.4117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;1;0;21.3258;21.4075;21.2521;0.0;0.0;0.0;85.3034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
1001;0;3;3;1;3;0.1;0.1;0.1;0.1;9.1;3.1;9.1;3.1;9.1;3.1;1;19.9713;19.9713;19.9713;0;0.0;4;1.0;0.0;0.0;0.0;16.1685;15.3581;16.89;0.713934;13.158;0.0;18.3618;18.4303;18.1559;19.0313;0;0;0;18.0432;18.351;17.483;14.4772;15.0384;13.648;14.2644;0.0;0.0;0.0;0.0;0.0;0.0;57.9086;0.802359;1
1035;0;4;3;1;3;0.1;0.1;0.1;0.1;12.1;4.1;12.1;3.1;9.1;3.1;2;20.2228;21.0699;19.4604;0;0.0;11;1.0;0.0;0.0;0.0;17.4471;16.2499;18.5383;1.01382;15.6099;0.0;20.2375;15.3972;0.0;20.0454;4;14;0;19.2353;20.8402;17.7204;14.0008;20.5435;0.0;57.5799;0.0;0.0;0.0;0.0;0.0;0.0;154.008;0.727868;1
1036;1;2;4;1;2;2.1;4.1;1.1;2.1;8.1;2.1;4.1;4.1;8.1;2.1;2;13.4858;21.0009;0.0;0;0.0;6;1.0;0.0;0.0;0.0;17.6773;17.2029;18.9993;1.48453;14.6416;0.0;19.4664;9.86272;0.0;19.9713;1;4;0;20.0415;20.3895;19.9496;9.53174;19.9638;0.0;63.0586;0.0;0.0;0.0;0.0;0.0;0.0;57.1905;0.4756;1
1040;1;3;4;4;3;3.1;4.1;4.1;3.1;12.1;12.1;9.1;16.1;12.1;12.1;1;22.3131;22.3131;22.3131;0;0.0;3;1.0;0.0;0.0;0.0;19.5404;19.2925;19.7006;1.00919;22.0735;21.7255;22.2998;21.8725;21.6835;22.0032;0;1;0;21.843;22.0032;21.5951;22.0761;22.2512;21.9637;-0.699213;0.0;0.0;0.0;0.0;0.0;0.0;66.2282;1.01067;1
1043;1;2;4;1;4;2.1;4.1;1.1;4.1;8.1;2.1;8.1;4.1;16.1;4.1;1;20.4413;20.4413;20.4413;0;0.0;1;1.0;0.0;0.0;0.0;18.2674;18.2674;18.2674;1.0063;20.3047;20.3047;20.3047;20.1775;20.1775;20.1775;0;0;0;20.0774;20.0774;20.0774;20.2171;20.2171;20.2171;-0.139702;0.0;0.0;0.0;0.0;0.0;0.0;20.2171;1.00696;1
1048;1;4;4;1;2;4.1;4.1;1.1;2.1;16.1;4.1;8.1;4.1;8.1;2.1;2;13.7267;21.3576;0.0;0;0.0;9;1.0;0.0;0.0;0.0;9.18703;0.0;20.8754;0.333902;4.76456;0.0;21.4405;14.2693;0.0;21.4359;0;0;0;1.95116;21.4359;-14.318;11.5022;17.9975;0.0;-85.9594;3.16902;21.4359;-14.318;0.0;0.0;0.0;103.52;5.89505;1
1053;1;2;3;1;3;2.1;3.1;1.1;3.1;6.1;2.1;6.1;3.1;9.1;3.1;2;20.4322;20.6644;20.1536;0;0.0;11;1.0;3.94501;14.5974;0.0;16.7404;0.0;19.502;0.987779;8.51906;0.0;20.123;8.62446;0.0;20.08;7;12;2;16.1912;20.4105;-18.5724;8.48016;19.1897;0.0;84.8212;0.0;0.0;0.0;0.0;0.0;0.0;93.2818;0.523752;1
1061;1;2;2;1;3;2.1;2.1;1.1;3.1;4.1;2.1;6.1;2.1;6.1;3.1;4;19.7204;22.1685;0.0;0;0.0;12;1.0;3.53734;14.9214;0.0;18.9268;18.2839;20.6538;0.974519;13.3246;0.0;20.7036;13.673;0.0;22.0537;2;7;0;20.183;22.0537;18.3585;8.72443;22.0537;0.0;137.503;0.0;0.0;0.0;-3.63262;0.0;-22.0024;148.285;0.61225;1
1062;2;2;4;2;1;4.1;8.1;4.1;2.1;8.1;4.1;2.1;8.1;4.1;2.1;1;20.2701;20.4781;20.2181;0;0.0;15;1.0;15.8368;16.3005;12.6327;17.6255;17.3803;18.6515;0.890247;18.0344;17.4489;20.4781;20.2578;20.0715;20.48;1;2;1;20.2706;20.48;20.0715;16.4675;20.6363;0.0;57.0466;0.0;0.0;0.0;0.0;0.0;0.0;247.012;0.812383;1
1067;1;2;3;3;2;2.1;3.1;3.1;2.1;6.1;6.1;4.1;9.1;6.1;6.1;7;19.7963;22.5515;0.0;0;0.0;59;1.0;0.0;0.0;0.0;17.426;-18.9223;21.2475;0.942402;17.5928;0.0;22.0602;18.668;0.0;22.0578;1;4;0;20.7072;22.1581;19.4904;17.2294;22.1603;-20.1027;205.191;4.20123;21.5507;0.0;-0.297683;0.0;-17.5633;1034.1;0.846424;1
1068;1;4;4;3;2;4.1;4.1;3.1;2.1;16.1;12.1;8.1;12.1;8.1;6.1;1;20.1536;20.1536;20.1536;0;0.0;2;1.0;0.0;0.0;0.0;17.9673;17.8886;18.046;0.96787;9.7536;0.0;19.5072;10.0774;0.0;20.1548;2;2;1;20.1595;20.1642;20.1548;0.0;0.0;0.0;40.3189;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
1070;1;2;4;1;3;2.1;4.1;1.1;3.1;8.1;2.1;6.1;4.1;12.1;3.1;3;18.4261;21.6796;0.0;0;0.0;8;1.0;1.97071;15.7657;0.0;9.82081;0.0;18.5849;1.25994;8.998;0.0;19.9713;7.1416;-14.8323;19.9654;1;2;0;10.2958;21.5807;-11.1797;8.84877;19.9713;0.0;11.5761;0.0;0.0;0.0;0.0;0.0;0.0;70.7901;0.859456;1
1078;1;2;3;3;2;2.1;3.1;3.1;2.1;6.1;6.1;4.1;9.1;6.1;6.1;2;10.3322;20.6644;0.0;0;0.0;4;1.0;0.0;0.0;0.0;9.36459;0.0;19.0806;3.98926;14.2241;0.0;19.4158;3.56561;-15.6424;20.7;2;4;0;10.345;20.7;0.0;18.4281;19.3412;16.8362;-32.3327;0.0;0.0;0.0;0.0;0.0;0.0;73.7125;1.78136;1
1083;1;4;4;1;2;4.1;4.1;1.1;2.1;16.1;4.1;8.1;4.1;8.1;2.1;1;19.4604;19.4604;19.4604;0;0.0;16;1.0;0.0;0.0;0.0;17.1569;17.0781;17.1809;0.937754;17.1068;9.1516;19.5366;18.2423;0.0;19.4811;3;5;1;19.4579;19.4811;19.3793;17.7133;19.5547;16.9488;27.9132;0.0;0.0;0.0;0.0;0.0;0.0;283.414;0.910341;1
1087;1;2;3;1;1;2.1;3.1;1.1;1.1;6.1;2.1;2.1;3.1;3.1;1.1;1;0.0;0.0;0.0;0;0.0;2;1.0;0.0;0.0;0.0;15.6997;15.3663;16.033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;17.1984;19.0288;15.3681;0.0;0.0;0.0;34.3969;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
1118;1;2;3;3;4;2.1;3.1;3.1;4.1;6.1;6.1;8.1;9.1;12.1;12.1;3;19.0335;21.1344;18.3618;0;0.0;23;1.0;3.98687;16.7243;0.0;16.9145;14.4006;20.4652;1.43929;17.3992;0.0;20.6184;12.0887;-18.367;20.8325;1;8;0;18.6955;20.8325;16.703;18.6612;21.1607;16.2088;0.789486;1.58327;19.0501;0.0;4.0333;19.92;0.0;336.441;0.782428;1
1130;1;2;4;1;3;2.1;4.1;1.1;3.1;8.1;2.1;6.1;4.1;12.1;3.1;1;19.055;19.055;19.055;0;0.0;2;1.0;0.0;0.0;0.0;16.42;16.0819;16.758;1.83837;16.8987;16.1269;17.6705;9.19222;0.0;18.3844;1;1;1;18.7225;19.0606;18.3844;18.618;18.783;18.453;0.20904;0.0;0.0;0.0;0.0;0.0;0.0;37.236;0.994417;1
1137;1;2;4;1;1;2.1;4.1;1.1;1.1;8.1;2.1;2.1;4.1;4.1;1.1;2;18.2131;19.7481;15.143;0;0.0;24;1.0;5.72488;15.6964;0.0;15.4516;12.1768;17.4201;0.883209;11.3906;0.0;18.187;12.8969;0.0;19.8632;2;5;0;17.6214;19.8632;13.1893;7.13391;17.8711;0.0;251.7;0.0;0.0;0.0;0.0;0.0;0.0;171.214;0.404843;1
1158;1;2;2;1;3;2.1;2.1;1.1;3.1;4.1;2.1;6.1;2.1;6.1;3.1;2;19.2218;21.3576;0.0;0;0.0;20;1.0;0.0;0.0;0.0;20.7906;0.0;21.8848;0.0477648;0.965848;0.0;19.317;20.2209;-11.4339;21.887;0;2;0;20.7926;21.887;0.0;0.945955;18.9191;0.0;396.934;0.0;0.0;0.0;0.0;0.0;0.0;18.9191;0.0454947;1
1159;1;2;3;3;1;2.1;3.1;3.1;1.1;6.1;6.1;2.1;9.1;3.1;3.1;2;19.3232;20.6644;19.055;0;0.0;12;1.0;0.0;0.0;0.0;16.9656;16.5101;18.3544;1.13939;18.2021;9.1516;19.6229;15.9753;0.0;20.6624;0;1;0;19.1343;20.657;18.8126;16.0054;19.6141;0.0;37.5459;0.0;0.0;0.0;0.0;0.0;0.0;192.065;0.836481;1
1163;1;4;3;1;2;4.1;3.1;1.1;2.1;12.1;4.1;8.1;3.1;6.1;2.1;1;19.055;19.055;19.055;0;0.0;8;1.0;0.0;0.0;0.0;16.9202;16.8923;16.954;0.889295;16.9567;16.8107;17.1579;19.0675;19.0596;19.0741;0;0;0;19.0701;19.0741;19.0656;16.9831;17.0987;16.9156;16.696;0.0;0.0;0.0;0.0;0.0;0.0;135.865;0.890562;1
1177;2;2;4;1;2;4.1;8.1;2.1;4.1;8.1;2.1;4.1;4.1;8.1;2.1;1;13.3142;19.9713;0.0;0;0.0;6;1.0;0.0;0.0;0.0;11.0685;0.0;17.6811;1.26233;20.1108;19.2783;20.8474;15.9315;0.0;19.9837;0;1;0;12.6036;19.9837;0.0;19.9946;20.6025;19.3081;-44.3462;0.0;0.0;0.0;0.0;0.0;0.0;119.968;1.58642;1
1183;1;2;3;1;3;2.1;3.1;1.1;3.1;6.1;2.1;6.1;3.1;9.1;3.1;2;12.4685;20.6644;0.0;0;0.0;58;1.0;3.43736;15.598;0.0;17.6702;15.3661;19.9861;0.878456;10.1341;0.0;20.7474;11.5363;0.0;20.7336;1;6;0;19.7899;20.7336;17.1333;10.6763;20.6678;0.0;528.589;0.0;0.0;0.0;0.0;0.0;0.0;619.224;0.539482;1
1189;1;2;2;3;1;2.1;2.1;3.1;1.1;4.1;6.1;2.1;6.1;2.1;3.1;5;18.6966;20.6644;0.0;0;0.0;47;1.0;0.0;0.0;0.0;13.6245;0.0;19.3866;1.61399;15.6185;0.0;21.3871;9.67696;-19.451;20.6583;0;4;0;11.8407;20.7959;-19.451;15.9629;21.0857;0.0;-193.745;3.02768;19.785;-19.451;0.0;0.0;0.0;750.257;1.34814;1
